,lightLevel,lightColor,peaople_sound,o2,co2,lpg,alcohol,methane,co,h2,nitric,ch2o,voc,Temp,Humad,Rtemp,air_speed
1562,335.075,7324,19.0,20.18,867.0177,2.8507,0.0029,0.2234,5.0725,42.0398,0.2971,0.2261,2.4563,21.75,56.9,21,135
1563,0.26,7540,35.45,20.19,864.7869,2.8188,0.0028,0.2202,5.1594,42.0398,0.4343,0.2771,3.2148,21.75,56.9,17,135
1564,494.85,7603,18.3667,20.29,857.4337,2.8188,0.0028,0.2266,4.9863,41.7456,0.3531,0.2507,3.2148,21.5,56.9,18,139
1565,495.16,7581,46.65,20.2,867.7808,2.8188,0.0028,0.2234,5.203,42.1379,0.3683,0.203,4.0057,21.5,56.95,20,134
1566,495.16,4110,19.65,20.21,911.7503,2.7714,0.0028,0.2266,5.0294,41.8437,0.417,0.2507,3.2148,21.75,57.0,20,136
1567,1.39,4164,24.15,20.18,865.2973,2.7871,0.0027,0.2202,5.203,41.8437,0.417,0.2261,3.2148,21.75,57.0,19,133
1568,0.3,4164,18.95,20.15,811.0934,2.7557,0.0028,0.2234,5.1159,41.7456,0.4522,0.2507,1.7365,21.75,57.0,23,136
1569,0.49,4164,93.3667,20.15,889.1391,2.7871,0.0028,0.2234,5.203,41.8437,0.3384,0.203,4.0057,21.75,57.0,21,135
1570,0.01,4155,19.4,20.11,805.5423,2.7871,0.0028,0.2202,5.1159,41.7456,0.3531,0.2261,2.4563,21.75,56.95,21,135
1571,0.01,4184,44.4667,20.18,809.3774,2.8829,0.0028,0.2266,5.2469,42.0398,0.3104,0.2507,4.0057,22.025,57.0,23,135
1572,1.36,4184,18.3333,20.07,848.0914,2.8188,0.0028,0.2234,5.2469,42.1379,0.55,0.2507,4.0057,21.775,57.0,18,136
1573,1.41,4175,59.3,20.06,861.3028,2.7714,0.0028,0.2202,5.3349,41.8437,0.417,0.2261,4.0057,21.8,56.9,19,136
1574,1.31,4242,19.6167,20.09,772.7425,2.8188,0.0029,0.2202,5.2469,42.0398,0.4705,0.2771,2.4563,21.8,56.9,19,135
1575,1.48,4204,74.7333,20.01,813.0261,2.6781,0.0028,0.2266,5.3792,41.6475,0.5714,0.2507,4.0057,21.8,56.85,19,135
1576,1.525,4261,17.55,20.1,822.3061,2.8507,0.0028,0.2107,5.3349,42.0398,0.3841,0.2261,3.2148,21.825,56.85,18,141
1577,1.385,4261,37.1333,20.11,787.8366,2.6475,0.0028,0.2266,5.3792,41.3529,0.3384,0.2261,4.0057,22.1,56.8,20,135
1578,1.22,4261,17.3833,20.07,770.148,2.8347,0.0028,0.217,5.3792,42.1379,0.3683,0.2507,3.2148,21.85,56.65,19,136
1579,1.41,4281,22.9333,20.05,823.7385,2.6628,0.0028,0.2266,5.4236,41.6475,0.4522,0.2261,4.0057,22.1,56.6,21,136
1580,1.24,4281,19.95,20.06,826.559,2.8347,0.0029,0.2107,5.4236,42.2359,0.3683,0.2261,4.0057,21.9,56.5,16,135
1581,1.43,4281,19.6667,20.1,743.1688,2.6935,0.0028,0.2266,5.4236,41.7456,0.4343,0.2507,3.2148,21.925,56.4,19,136
1582,1.55,4300,18.8167,20.1,777.1844,2.8668,0.0028,0.2234,5.3349,42.3338,0.5091,0.2261,4.0057,22.175,56.4,21,136
1583,1.375,4277,19.0333,20.09,728.5998,2.709,0.0028,0.2234,5.3792,41.8437,0.5091,0.2771,4.0057,21.925,56.25,18,134
1584,1.51,4281,19.25,20.0,790.4664,2.8668,0.0028,0.2202,5.4682,42.4318,0.4895,0.2507,2.4563,22.175,56.25,20,136
1585,1.25,4281,20.25,20.12,783.4105,2.7245,0.0028,0.2266,5.3349,41.8437,0.4895,0.2507,3.2148,22.45,56.15,21,135
1586,1.24,4261,36.35,20.09,774.6318,2.8991,0.0028,0.2234,5.4682,42.5297,0.3841,0.2261,4.0057,22.475,56.1,21,135
1587,1.61,4261,17.55,20.13,751.1879,2.8188,0.0028,0.2266,5.4236,42.2359,0.3841,0.2507,3.2148,22.475,56.1,20,136
1588,1.27,4242,27.6,20.09,781.2941,2.8347,0.0027,0.2266,5.3792,42.6276,0.4522,0.2261,4.0057,22.475,56.05,19,146
1589,1.38,4242,20.3333,20.14,753.0682,2.8507,0.0028,0.2365,5.4682,42.9211,0.4705,0.2261,4.8246,22.475,56.0,19,136
1590,0.01,4222,43.3,20.14,719.1068,2.9153,0.0026,0.2365,5.6481,42.8233,0.55,0.2507,4.0057,22.5,55.95,21,140
1591,0.24,4222,19.45,20.11,736.8554,2.8347,0.0027,0.2365,5.4236,42.9211,0.2971,0.2771,2.4563,22.275,55.95,20,135
1592,0.855,4202,27.8833,20.21,712.7594,2.9316,0.0027,0.2266,5.4682,43.0188,0.4343,0.2771,4.0057,22.275,55.95,20,135
1593,0.36,4202,18.8,20.14,757.2589,2.9153,0.0027,0.2398,5.3792,43.1166,0.3104,0.2771,4.0057,22.275,55.95,20,133
1594,0.78,4202,41.4833,20.13,728.8643,2.9153,0.0026,0.2365,5.5578,42.8233,0.4343,0.2261,4.0057,22.775,55.85,21,135
1595,0.57,4202,18.2167,20.28,720.965,2.948,0.0028,0.2365,5.3349,42.8233,0.4705,0.3351,2.4563,22.3,55.75,19,136
1596,0.96,4202,26.4833,20.16,735.8288,2.8991,0.0028,0.2332,5.6029,43.0188,0.3384,0.2261,4.0057,22.55,55.75,19,132
1597,1.7,4202,19.7167,20.13,688.7379,2.8829,0.0028,0.2398,5.4236,43.1166,0.417,0.2507,2.4563,22.55,55.75,19,136
1598,0.985,4173,22.75,20.21,659.4424,2.8991,0.0027,0.2332,5.6029,42.9211,0.5934,0.2507,4.0057,22.825,55.65,22,135
1599,0.49,4182,19.5833,20.19,716.9638,2.9153,0.0028,0.2398,5.3792,43.1166,0.4003,0.2771,2.4563,22.575,55.65,20,135
1600,0.795,4182,57.2167,20.2,692.6097,2.9153,0.0028,0.2332,5.6029,43.312,0.3242,0.2261,4.0057,22.35,55.65,17,134
1601,0.965,4116,18.25,20.2,675.2169,2.9316,0.0028,0.2365,5.6029,43.4097,0.417,0.2771,2.4563,22.6,55.65,18,135
1602,0.9,4162,89.7,20.19,730.9073,2.8668,0.0028,0.2365,5.6481,43.0188,0.3384,0.2771,4.8246,22.6,55.65,19,135
1603,0.79,4162,18.0667,20.22,657.6841,2.948,0.0026,0.2234,5.513,43.4097,0.3683,0.3052,2.4563,22.6,55.55,22,135
1604,0.76,4162,51.95,20.29,658.2995,2.9153,0.0028,0.2365,5.6029,43.1166,0.4895,0.2771,3.2148,22.625,55.45,19,135
1605,0.53,4096,19.7,20.19,705.0021,2.948,0.0028,0.2299,5.5578,43.605,0.4003,0.2771,4.0057,22.375,55.45,20,135
1606,0.53,4096,70.0167,20.2,701.1293,2.8188,0.0027,0.2398,5.5578,42.8233,0.3531,0.2771,4.0057,22.625,55.35,20,133
1607,0.53,4096,18.9667,20.19,727.6941,2.9644,0.0027,0.2234,5.739,43.7026,0.3242,0.3052,4.0057,22.875,55.3,19,139
1608,0.53,4162,37.6167,20.16,668.8235,2.8507,0.0027,0.2398,5.6481,42.5297,0.3384,0.2771,4.0057,22.65,55.3,20,135
1609,0.76,4162,20.1667,20.23,735.0125,2.948,0.0028,0.2234,5.6481,43.312,0.5934,0.2771,4.8246,22.625,55.3,20,137
1610,0.76,4116,24.4667,20.18,667.203,2.8029,0.0026,0.2332,5.6029,42.7254,0.4343,0.2771,4.0057,22.65,55.3,21,134
1611,0.9,4182,21.85,20.16,656.0132,3.0307,0.0027,0.2299,5.6935,43.8002,0.4895,0.2771,4.0057,22.4,55.15,19,134
1612,0.28,4182,20.1833,20.19,679.365,2.8507,0.0028,0.2365,5.7846,43.0188,0.5091,0.3052,3.2148,22.65,54.95,20,136
1613,0.28,4202,19.1333,20.18,642.9505,2.9809,0.0028,0.2332,5.6935,43.7026,0.417,0.2507,3.2148,22.65,54.95,20,135
1614,0.46,4202,17.05,20.15,693.2561,2.8029,0.0027,0.2398,5.6935,43.0188,0.4003,0.3052,4.0057,22.925,54.95,19,135
1615,0.27,4222,20.6833,20.14,636.5173,2.9975,0.0028,0.2299,5.6481,43.7026,0.4705,0.2771,4.0057,22.425,54.95,18,135
1616,0.01,4242,18.9,20.23,682.9939,2.8347,0.0028,0.2332,5.739,43.2143,0.4003,0.2771,3.2148,22.675,54.9,20,135
1617,1.38,4261,19.9833,20.16,669.6546,2.9809,0.0027,0.2299,5.6935,43.8002,0.5714,0.2771,4.0057,22.925,54.85,21,136
1618,1.27,4293,19.45,20.2,642.7596,2.8507,0.0028,0.2365,5.513,43.2143,0.3841,0.3052,4.0057,22.7,54.85,20,134
1619,1.25,4300,23.1167,20.2,700.3969,2.948,0.0026,0.2332,5.739,43.8977,0.4003,0.3052,3.2148,22.7,54.8,19,135
1620,1.45,4319,18.2333,20.23,700.6701,2.9153,0.0027,0.2365,5.513,43.2143,0.4705,0.3052,4.0057,22.7,54.8,21,133
1621,1.13,4361,35.75,20.24,678.3514,2.948,0.0027,0.2332,5.6029,43.605,0.5934,0.3052,3.2148,22.7,54.75,20,153
1622,1.51,4427,19.4167,20.27,687.8068,2.9153,0.0027,0.2398,5.5578,43.605,0.3841,0.3351,4.0057,22.725,54.75,22,136
1623,1.24,4417,25.9333,20.16,666.4655,2.9809,0.0026,0.2332,5.739,43.8002,0.4003,0.3052,4.0057,22.725,54.75,20,144
1624,1.47,4483,19.75,20.24,628.5222,2.9153,0.0027,0.2365,5.4682,43.605,0.417,0.2771,2.4563,22.725,54.75,19,135
1625,0.5,4520,41.7333,20.18,667.3064,2.9809,0.0028,0.2365,5.6029,43.7026,0.5292,0.2771,4.0057,22.475,54.7,20,139
1626,2.75,4521,18.9667,20.24,707.8228,2.9644,0.0028,0.2365,5.4236,43.7026,0.4003,0.3052,3.2148,22.725,54.6,19,134
1627,2.62,4556,27.3667,20.19,671.7205,2.9975,0.0027,0.2332,5.6481,43.8977,0.3841,0.2507,4.0057,22.725,54.6,19,134
1628,2.53,4538,19.7833,20.27,646.8572,2.9809,0.0027,0.2398,5.5578,43.7026,0.4895,0.3052,3.2148,22.725,54.6,21,134
1629,2.89,4574,45.6167,20.21,680.3063,2.948,0.0025,0.2365,5.6029,43.8002,0.6161,0.3052,4.0057,23.0,54.5,21,133
1630,2.33,4520,19.6833,20.23,680.3138,2.9809,0.0028,0.2365,5.4236,43.7026,0.3683,0.3052,2.4563,22.75,54.45,20,135
1631,2.4,4556,31.2333,20.22,673.2471,2.9644,0.0026,0.2365,5.6029,44.1903,0.4522,0.2771,4.0057,22.975,54.45,20,132
1632,2.33,4574,18.6667,20.19,645.4321,2.9316,0.0028,0.2365,5.513,43.7026,0.5934,0.3351,3.2148,22.75,54.45,22,135
1633,3.16,4502,26.6,20.21,641.5116,2.9809,0.0027,0.2398,5.6481,43.9953,0.417,0.3052,5.6685,22.75,54.45,21,132
1634,3.16,4502,20.1667,20.2,649.7792,2.9644,0.0028,0.2365,5.513,43.9953,0.4895,0.3052,4.0057,22.75,54.4,21,135
1635,3.22,4526,24.9167,20.21,647.0584,3.0141,0.0027,0.2365,5.6481,43.8977,0.4003,0.2771,4.0057,23.25,54.4,20,133
1636,2.44,4502,19.4,20.28,630.7316,2.9809,0.0028,0.2432,5.5578,43.8002,0.55,0.3052,3.2148,23.025,54.4,20,135
1637,0.05,4508,23.7167,20.2,649.4176,3.0141,0.0027,0.2398,5.6935,43.9953,0.4343,0.3052,3.2148,22.8,54.4,21,132
1638,0.01,4532,19.6833,20.23,628.0594,2.9316,0.0027,0.2432,5.5578,43.8977,0.5091,0.2771,3.2148,23.05,54.35,20,135
1639,0.01,4556,24.45,20.2,645.0743,2.9809,0.0027,0.2398,5.739,43.9953,0.3683,0.3052,4.8246,22.8,54.35,21,136
1640,0.01,4556,18.3833,20.21,669.2052,2.948,0.0028,0.2365,5.513,43.9953,0.4522,0.2771,3.2148,22.8,54.35,19,134
1641,0.01,4556,90.3333,20.24,656.1832,2.9644,0.0027,0.2365,5.7846,43.8977,0.4895,0.3052,4.0057,22.55,54.35,20,133
1642,0.01,4556,19.5167,20.27,657.9945,3.0141,0.0028,0.2398,5.6029,44.3852,0.6161,0.3052,3.2148,22.8,54.3,20,135
1643,0.01,4556,70.9667,20.19,677.2349,3.0307,0.0027,0.2365,5.739,44.2877,0.6161,0.3052,4.0057,22.8,54.35,19,137
1644,0.01,4556,18.9,20.23,663.4546,2.9644,0.0026,0.2432,5.513,43.9953,0.3683,0.3052,4.0057,22.8,54.3,20,134
1645,0.01,4556,61.6167,20.22,633.6525,2.9644,0.0028,0.2365,5.6935,44.1903,0.5091,0.3052,3.2148,23.05,54.35,21,134
1646,0.01,4556,19.35,20.14,653.4596,2.9809,0.0026,0.2332,5.6029,43.8977,0.4705,0.2771,2.4563,22.8,54.35,21,135
1647,0.05,4556,53.5167,20.19,645.8918,3.0307,0.0027,0.2299,5.6935,44.2877,0.5091,0.3351,4.0057,22.3,54.35,19,135
1648,0.05,4556,18.8667,20.21,655.4443,2.9809,0.0028,0.2332,5.6935,44.0928,0.417,0.3052,4.0057,22.8,54.35,19,134
1649,0.02,4556,46.6833,20.22,667.9002,2.9809,0.0027,0.2299,5.6481,44.1903,0.4895,0.2771,4.0057,23.05,54.35,21,135
1650,0.01,4484,19.7,20.23,650.6351,2.9316,0.0027,0.2365,5.4682,44.0928,0.4705,0.3052,3.2148,23.05,54.35,21,136
1651,0.01,4521,103.1667,20.14,661.5443,2.9644,0.0027,0.2398,5.6481,43.8002,0.3841,0.3052,3.2148,22.525,54.35,19,134
1652,0.01,4538,19.45,20.23,646.1715,2.948,0.0028,0.2365,5.6935,43.9953,0.3841,0.3052,4.0057,22.55,54.35,18,136
1653,0.01,4538,77.6833,20.2,667.5784,2.8668,0.0027,0.2332,5.739,43.605,0.4522,0.3052,3.2148,22.8,54.35,21,134
1654,0.01,4538,19.6,20.2,667.2407,2.948,0.0028,0.2234,5.6029,43.9953,0.4522,0.3052,3.2148,22.8,54.3,20,136
1655,0.01,4538,60.9167,20.2,671.4685,2.8991,0.0028,0.2332,5.6481,43.8002,0.6394,0.3052,4.0057,22.8,54.35,20,135
1656,0.01,4520,20.1167,20.2,675.1509,2.9809,0.0028,0.2234,5.5578,43.9953,0.417,0.2771,3.2148,22.8,54.35,20,136
1657,0.53,4520,50.4,20.22,689.4998,2.9153,0.0028,0.2332,5.739,43.8002,0.4522,0.3052,3.2148,23.05,54.3,20,135
1658,0.52,4485,19.1667,20.22,667.7427,2.9153,0.0027,0.2234,5.6029,44.1903,0.4895,0.3052,4.0057,22.8,54.3,21,135
1659,0.55,4467,111.2167,20.23,660.4613,2.9153,0.0028,0.2299,5.6481,43.8002,0.4895,0.3052,4.0057,23.275,54.3,23,136
1660,1.77,4449,18.7667,20.25,649.509,2.9644,0.0028,0.2299,5.6029,44.0928,0.6161,0.3052,3.2148,22.775,54.3,22,135
1661,1.02,4431,92.6667,20.29,669.6572,2.8829,0.0027,0.2299,5.6935,43.605,0.3104,0.3351,4.0057,23.05,54.3,22,135
1662,1.51,4431,18.45,20.22,656.3087,2.948,0.0028,0.2266,5.6481,44.0928,0.5934,0.3052,3.2148,22.8,54.3,18,135
1663,1.37,4446,75.9667,20.24,666.8618,2.8188,0.0028,0.2365,5.6481,43.5073,0.4003,0.3052,4.0057,23.3,54.3,22,133
1664,1.53,4398,19.85,20.23,685.2385,2.9316,0.0028,0.2234,5.6481,44.0928,0.3384,0.3052,4.0057,22.8,54.3,18,134
1665,1.69,4412,64.9667,20.27,701.2463,2.8029,0.0027,0.2365,5.7846,43.4097,0.4895,0.2507,3.2148,22.525,54.3,18,136
1666,1.57,4427,18.6667,20.24,689.8023,2.948,0.0027,0.2202,5.5578,44.0928,0.3841,0.2771,4.0057,22.775,54.3,21,134
1667,1.87,4412,53.2333,20.28,698.0494,2.8347,0.0026,0.2365,5.6935,43.605,0.4343,0.3052,4.0057,22.55,54.3,18,135
1668,1.4,4427,19.2167,20.25,648.4631,2.9316,0.0028,0.2234,5.6481,44.2877,0.6161,0.3052,3.2148,22.8,54.3,17,141
1669,1.96,4394,41.2333,20.22,701.8748,2.8668,0.0027,0.2398,5.739,43.9953,0.4003,0.3052,3.2148,22.55,54.25,19,135
1670,1.51,4389,18.8167,20.29,709.1145,2.948,0.0026,0.2266,5.739,44.2877,0.417,0.3052,4.0057,22.55,54.25,18,139
1671,1.2,4356,31.9167,20.32,704.1447,2.7557,0.0026,0.2398,5.739,43.4097,0.55,0.3351,4.0057,22.775,54.3,20,136
1672,1.17,4323,19.7,20.25,708.0694,2.9975,0.0027,0.2234,5.739,44.7748,0.4522,0.2771,4.0057,23.025,54.3,23,136
1673,1.31,4337,27.3333,20.2,660.2335,2.7871,0.0027,0.2332,5.6481,43.5073,0.4003,0.3052,3.2148,22.8,54.25,21,136
1674,1.17,4351,18.8667,20.25,699.7631,2.9316,0.0027,0.2266,5.6029,44.3852,0.4522,0.2771,3.2148,22.8,54.25,21,136
1675,1.17,4318,23.2833,20.25,699.1572,2.8347,0.0027,0.2365,5.7846,43.4097,0.4522,0.3052,3.2148,22.8,54.3,21,136
1676,1.385,4331,19.9833,20.2,693.5421,2.9644,0.0027,0.2234,5.739,44.3852,0.3384,0.3052,4.0057,22.525,54.3,19,133
1677,1.27,4299,20.9667,20.25,671.3303,2.8029,0.0028,0.2432,5.739,43.8977,0.417,0.3351,2.4563,22.775,54.3,21,135
1678,1.48,4299,20.2333,20.14,692.3075,2.9809,0.0026,0.2266,5.739,44.4826,0.4895,0.3052,3.2148,22.8,54.25,18,135
1679,1.41,4242,20.3167,20.25,702.768,2.8347,0.0027,0.2398,5.739,43.8977,0.3841,0.3052,4.0057,23.025,54.25,23,135
1680,0.01,4280,18.7667,20.16,708.2559,2.948,0.0028,0.2332,5.8305,44.4826,0.4705,0.3351,4.0057,23.025,54.3,21,135
1681,0.01,4280,19.5667,20.21,699.0375,2.8029,0.0027,0.2365,5.7846,43.8977,0.5714,0.3052,3.2148,22.8,54.3,19,135
1682,0.01,4284,21.1,20.22,734.6264,2.9644,0.0027,0.2299,5.739,44.6774,0.5714,0.3052,3.2148,22.775,54.25,20,135
1683,0.24,4222,18.2333,20.27,694.1425,2.8347,0.0027,0.2332,5.739,43.8977,0.4343,0.2771,3.2148,23.025,54.3,23,135
1684,0.4,4260,20.2833,20.19,715.236,2.9644,0.0028,0.2299,5.739,44.58,0.4522,0.3052,3.2148,22.8,54.3,21,134
1685,0.85,4260,19.45,20.31,705.8057,2.8507,0.0025,0.2365,5.8764,44.0928,0.4522,0.3052,3.2148,22.8,54.3,22,134
1686,0.77,4202,19.2167,20.32,709.6436,2.9644,0.0027,0.2299,5.7846,44.3852,0.3683,0.2771,4.0057,22.775,54.3,20,135
1687,0.77,4227,20.95,20.28,739.0971,2.8668,0.0027,0.2365,5.739,44.1903,0.4343,0.3052,4.0057,22.775,54.3,21,135
1688,0.87,4240,19.4667,20.29,700.7895,2.9644,0.0026,0.2266,5.6935,44.58,0.417,0.3052,4.8246,22.775,54.3,21,136
1689,0.59,4240,20.3333,20.28,718.2068,2.8188,0.0026,0.2332,5.6935,43.8977,0.4003,0.3052,4.0057,23.025,54.3,22,135
1690,0.92,4240,20.3,20.27,738.89,2.948,0.0027,0.2332,5.739,44.6774,0.417,0.2771,3.2148,22.775,54.3,22,135
1691,1.02,4217,19.6667,20.25,697.2717,2.8829,0.0028,0.2398,5.7846,43.9953,0.6161,0.3351,3.2148,22.775,54.3,19,135
1692,1.03,4182,20.6667,20.25,697.2178,2.9809,0.0026,0.2332,5.739,44.58,0.55,0.2771,4.0057,22.775,54.3,18,136
1693,1.03,4182,17.4833,20.29,759.7926,2.8668,0.0027,0.2365,5.6481,44.1903,0.4895,0.3052,4.0057,22.775,54.3,21,134
1694,0.93,4182,18.8333,20.28,718.5458,3.0307,0.0026,0.2332,5.7846,44.8721,0.3841,0.2771,3.2148,22.775,54.3,20,135
1695,0.83,4221,20.1333,20.23,741.1839,2.8507,0.0026,0.2365,5.6935,44.4826,0.4705,0.3052,4.0057,23.275,54.3,21,136
1696,0.76,4221,48.0,20.32,696.67,3.0141,0.0027,0.2332,5.739,44.6774,0.3841,0.3052,4.0057,22.775,54.3,23,135
1697,0.96,4153,19.0333,20.3,748.1991,2.948,0.0027,0.2365,5.6935,44.58,0.4343,0.3052,4.0057,22.775,54.3,18,135
1698,0.71,4162,37.6167,20.2,718.5025,2.9975,0.0026,0.2398,5.739,44.7748,0.4003,0.3052,4.8246,22.775,54.3,18,136
1699,0.6,4162,19.55,20.24,713.4662,2.9644,0.0027,0.2398,5.6029,44.3852,0.6882,0.3052,4.0057,22.775,54.3,19,135
1700,0.59,4175,31.75,20.21,716.9685,2.9975,0.0024,0.2398,5.739,44.9694,0.55,0.2771,3.2148,22.75,54.3,19,151
1701,0.58,4201,19.2167,20.22,710.5843,2.948,0.0026,0.2398,5.6029,44.7748,0.4343,0.3668,4.0057,22.525,54.3,19,134
1702,0.65,4201,26.1667,20.19,707.575,3.0307,0.0026,0.2398,5.7846,44.8721,0.4895,0.3052,4.0057,22.525,54.3,20,147
1703,0.58,4133,19.2333,20.23,758.9053,2.948,0.0026,0.2365,5.6481,44.58,0.4895,0.3052,4.0057,22.775,54.25,22,136
1704,0.58,4142,49.5,20.19,741.9344,3.0141,0.0026,0.2365,5.8305,44.9694,0.417,0.3052,3.2148,22.775,54.3,18,143
1705,0.82,4142,17.35,20.24,730.622,3.0307,0.0027,0.2365,5.5578,44.8721,0.4895,0.3052,3.2148,22.775,54.2,21,135
1706,0.67,4155,37.9333,20.22,774.5035,2.9644,0.0025,0.2365,5.7846,45.0667,0.4705,0.2771,4.8246,22.775,54.15,21,140
1707,0.64,4181,18.2167,20.23,746.3798,3.0307,0.0027,0.2432,5.6935,44.7748,0.5714,0.4005,4.0057,23.025,54.3,20,134
1708,0.71,4181,29.5833,20.3,701.8089,2.9809,0.0026,0.2365,5.739,44.7748,0.6161,0.3052,4.0057,23.025,54.2,20,136
1709,0.69,4113,18.75,20.21,706.2077,3.0141,0.0026,0.2365,5.513,44.7748,0.3841,0.3351,2.4563,22.525,54.3,18,135
1710,0.69,4122,28.7667,20.21,713.9373,3.0307,0.0026,0.2365,5.7846,44.9694,0.6161,0.3351,3.2148,22.525,54.2,19,136
1711,0.69,4122,20.2,20.16,721.8219,2.9975,0.0028,0.2332,5.513,44.8721,0.5292,0.3052,3.2148,22.775,54.3,18,135
1712,0.69,4122,52.6167,20.23,736.4493,2.9809,0.0026,0.2332,5.6481,45.0667,0.5091,0.3052,3.2148,22.775,54.3,21,135
1713,0.18,4122,19.2667,20.21,722.3001,2.948,0.0025,0.2398,5.4682,44.7748,0.5934,0.3351,3.2148,22.5,54.3,20,134
1714,0.15,4160,39.1333,20.2,724.5197,2.9644,0.0027,0.2332,5.7846,44.8721,0.4895,0.3052,4.0057,22.5,54.3,19,135
1715,0.67,4160,18.6,20.19,737.9845,2.9809,0.0026,0.2332,5.5578,44.7748,0.417,0.3052,2.4563,23.025,54.35,22,136
1716,0.38,4137,33.5667,20.22,770.6542,2.9975,0.0025,0.2332,5.739,44.9694,0.5934,0.3052,4.0057,22.5,54.35,20,131
1717,0.64,4093,17.8667,20.23,758.4903,2.9153,0.0026,0.2398,5.6029,44.58,0.4895,0.3351,4.0057,22.75,54.3,20,135
1718,0.33,4093,27.7667,20.25,763.535,2.9975,0.0027,0.2332,5.7846,44.8721,0.4895,0.3052,4.0057,22.775,54.3,20,130
1719,0.39,4095,18.75,20.28,733.8959,2.9809,0.0027,0.2365,5.6029,44.58,0.55,0.3052,2.4563,22.775,54.3,20,135
1720,0.54,4101,26.4,20.27,753.9371,3.0141,0.0026,0.2266,5.9226,45.0667,0.5292,0.3052,4.0057,22.775,54.2,19,132
1721,0.55,4101,19.55,20.21,779.9806,2.948,0.0026,0.2398,5.6029,44.8721,0.4522,0.3351,2.4563,22.775,54.2,20,135
1722,0.52,4101,24.35,20.25,785.1278,2.9975,0.0025,0.2299,5.739,44.9694,0.6161,0.3351,4.0057,22.5,54.2,19,133
1723,0.41,4101,19.3167,20.22,743.7806,2.9809,0.0026,0.2299,5.513,44.9694,0.4895,0.2771,3.2148,23.0,54.35,22,137
1724,0.41,4140,21.9833,20.25,730.6588,2.9809,0.0025,0.2332,5.7846,44.8721,0.55,0.2771,4.0057,22.775,54.3,22,135
1725,0.48,4140,20.1333,20.28,771.4227,2.9644,0.0025,0.2432,5.6481,44.7748,0.4343,0.3052,2.4563,23.0,54.3,22,134
1726,0.41,4073,23.5833,20.33,737.5975,2.9809,0.0026,0.2365,5.8305,44.9694,0.4895,0.3052,2.4563,23.025,54.3,19,135
1727,0.38,4073,17.6667,20.22,748.2716,2.9153,0.0027,0.2398,5.739,44.8721,0.5934,0.3052,4.0057,22.75,54.3,19,134
1728,0.29,4073,76.55,20.2,749.4032,2.9644,0.0026,0.2332,5.739,44.7748,0.4895,0.3052,4.0057,23.0,54.35,21,136
1729,0.29,4073,20.7833,20.3,762.8722,2.9809,0.0025,0.2332,5.6935,44.8721,0.5292,0.3668,3.2148,22.75,54.35,20,136
1730,0.29,4080,57.6667,20.28,745.1325,2.9809,0.0024,0.2398,5.739,45.164,0.5934,0.3052,4.0057,22.5,54.35,21,134
1731,0.29,4080,19.5167,20.25,754.9566,2.9644,0.0026,0.2332,5.6481,44.8721,0.417,0.3351,4.0057,23.0,54.35,22,136
1732,0.4,4080,47.5,20.3,796.8422,3.0141,0.0026,0.2398,5.7846,45.164,0.5091,0.3351,3.2148,22.75,54.3,19,133
1733,0.41,4080,20.25,20.21,753.5554,2.9644,0.0026,0.2299,5.6935,44.8721,0.5292,0.3052,2.4563,23.0,54.3,20,135
1734,0.41,4080,101.1333,20.31,765.1717,2.9975,0.0026,0.2365,5.8305,44.4826,0.4705,0.3052,4.0057,23.0,54.35,23,135
1735,0.38,4093,19.0,20.21,734.8161,2.9644,0.0027,0.2332,5.8305,45.164,0.5714,0.2771,3.2148,22.75,54.35,21,134
1736,0.38,4119,78.5333,20.21,772.0942,2.9316,0.0026,0.2398,5.7846,44.58,0.417,0.3052,4.0057,22.5,54.35,20,134
1737,0.34,4097,19.05,20.24,764.4651,2.9975,0.0028,0.2299,5.6935,45.164,0.3683,0.3668,2.4563,22.75,54.35,20,135
1738,0.34,4053,64.3167,20.24,736.0404,2.9153,0.0027,0.2365,5.8305,44.8721,0.4343,0.2771,4.0057,23.025,54.35,22,136
1739,0.09,4053,19.9333,20.21,725.8862,2.9809,0.0026,0.2299,5.6029,44.9694,0.5292,0.3052,3.2148,23.0,54.4,22,135
1740,0.06,4053,51.5,20.27,793.3678,2.948,0.0025,0.2332,5.739,44.9694,0.417,0.3351,4.0057,22.75,54.35,21,134
1741,0.06,4059,20.5167,20.31,790.0881,2.9809,0.0027,0.2299,5.739,45.2613,0.5714,0.3052,3.2148,22.75,54.4,21,137
1742,0.06,4059,106.2167,20.22,782.3342,2.9316,0.0026,0.2365,5.739,44.8721,0.4522,0.3052,3.2148,23.0,54.35,21,136
1743,0.12,4059,18.35,20.24,747.0806,2.9644,0.0027,0.2332,5.6935,44.9694,0.55,0.3351,3.2148,23.0,54.4,20,135
1744,0.29,4085,77.6833,20.22,755.1143,2.8029,0.0026,0.2365,5.8305,44.2877,0.4003,0.3052,4.8246,23.25,54.4,24,135
1745,0.26,4098,21.1667,20.2,759.7674,2.948,0.0025,0.2234,5.739,45.2613,0.4343,0.3052,3.2148,22.75,54.4,22,136
1746,0.3,4032,58.6333,20.23,777.0186,2.8347,0.0027,0.2332,5.8305,44.58,0.4522,0.3052,4.0057,22.75,54.4,20,134
