,lp__,ageTheta.1,ageTheta.2,ageTheta.3,timeTheta.1,timeTheta.2,timeTheta.3,timeTheta.4,timeTheta.5,timeTheta.6,timeTheta.7,timeTheta.8,timeTheta.9,timeTheta.10,timeTheta.11,timeTheta.12,timeTheta.13,weightTheta.1,weightTheta.2,weightTheta.3,weightTheta.4,weightTheta.5,weightTheta.6,bodyActivityTheta.1,bodyActivityTheta.2,bodyActivityTheta.3,bodyActivityTheta.4,bodyActivityTheta.5,bodyActivityTheta.6,metabolism.1,speed_loc,speed_error,T_loc,Rt_loc,T_error,RT_error,H_error,H_loc,summer_Mu,summer_std,winter_Mu,winter_std,tempNow_Mu,tempNow_std,nigaTheraml_Alfa,clothLayerTheta.1,clothLayerTheta.2,clothLayerTheta.3,clothLayerTheta.4,clothLayerTheta.5,thermalComf.1,thermalComf_std,lightControlAlfa,luminaireOFFAlfa,BlindOFFAlfa,daylightAlfa,dayLightAvaPro.1,daylight_std,artLights.1,artLights_std,lightLevel_error,latentLightlevel_mu,lightColor_error,lightColor_mu,nigaLightAlfa,LightFeel_mu,LightFeel_std,bImage_mu,bImage_std,colorComf_mu,colorComf_std,visualComf.1,visualComf_std,nigaNoise_Alfa,outNoiseAlfa,noiseNow_mu,noiseNow_std,p_sound_mu,p_sound_error,Gnoise_mu,Gnoise_std,backgNoise_Alfa,acou_isolation.1,acou_isolation_mu,acou_isolation_std,AcousComfort.1,AcousComfort_std,lpg_error,lpg_mu,alcohol_mu,alcohol_error,nitric_mu,nitric_error,ch2o_mu,ch2o_error,voc_mu,voc_error,methane_mu,methane_error,odorAlfa,vocCons.1,vocCons_std,vocCons_shape,co2_error,co2_mu,o2_error,o2_mu,co_mu,co_error,h2_mu,h2_error,airQuality.1,airQuality_mu,airQuality_std,airQuality_skew,a1,a2,a3,a4,acControlAlfa,sleepyAlfa,odorUsuAlfa,nigaAirAlfa,vent_mu,vent_std,aSpNow_mu,aSpNow_std,airQualityComf.1,airQualityComf_std,bComfort.1,bComfort_std,c,c1,c2,b3,b1,b2,acSystem.1,acSystem_std,thermal_isolation.1,thermal_isolation_std,ventSystem.1,ventSystem_std,posterior_log,met_a1,met_a2,met_a3,met_a4,met_const,therm_a1,therm_a2,therm_a3,therm_a4,therm_a5,therm_a6,therm_a7,therm_a8,therm_a9,therm_a10,therm_const,bui_a1,bui_a2,bui_a3,bui_a4,bui_const,light_a1,light_a2,light_a3,light_a4,light_cons,visual_a1,visual_a2,visual_a3,visual_a4,visual_a5,visual_a6,visual_a7,visual_cons,acous_a1,acous_a2,acous_a3,acous_a4,acous_a5,acous_a6,acous_a7,acous_cons,alfa_DayL.1,vocCons_mu,airQualityComf_mu,thermal_isolation_mu,bComfort_mu,ventSystem_mu,AcousComfort_mu,acSystem_mu,mean_acou_isolation_mu,visualComf_mu,thermalComf_mu
643,-2863700000.0,0.709872,0.237735,0.0523932,0.000400489,0.118848,0.339892,0.324483,0.214054,8.49328e-05,7.36854e-05,0.000510744,0.000603394,0.000234054,0.000129031,0.000475078,0.000211184,0.201923,0.259258,0.214812,0.0998226,0.193111,0.0310742,0.308427,0.12789,0.342503,0.132799,0.0411822,0.0471983,1.19851,0.85,0.1,23.3999,21.6385,1.02541,1.5483,0.999961,56.7325,2.74143,0.98444,2.73882,0.789543,2.90512,0.886482,0.515966,0.18022,0.209238,0.0338142,0.000667018,0.576061,0.930586,1.02548,0.906402,0.514073,0.510162,0.235659,-38.1414,8.942980000000001e+53,3.27731,5.02197,10.0,0.992766,10,5935.8,0.348403,3.43048,1.09495,2.07274,1.37195,3.76775,1.16474,-0.699203,1.0124,0.335966,0.111578,3.02398,1.03674,32.229,9.9979,3.28119,0.922524,0.192813,-0.719892,11.1356,1.0027,0.94989,1.15551,0.447755,2.88266,0.00259106,0.00100192,0.370123,0.179191,0.403121,0.0999999,10.0005,6.38839,0.265608,0.076764,0.0808168,0.770649,1.20962,1.68299,150.0,218.417,0.133842,20.2752,5.16846,1.01156,10.0,1.0,46.89,50.8916,9.99937,1.00019,-0.0260847,-0.616595,-0.166148,-0.839627,0.298512,0.303335,0.145208,0.341309,2.79676,0.938816,1.56471,0.506771,1.78466,1.22487,-9.44441,5.11166,-0.411958,0.116099,-0.00157476,-0.424144,-0.000213894,0.0284422,48.8576,29.9986,0.238198,1.10283,1.24189,1.06722,-11.4012,-0.309828,-0.579922,-0.98545,0.156107,0.443934,0.0472747,-0.00928305,0.227315,0.0665869,0.123055,-0.520162,0.706693,-0.258854,-0.657398,0.101944,-11.8771,0.710836,0.815503,-0.372307,-0.609079,-9.67775,0.000231033,0.488013,-0.0341279,0.917097,0.425234,-0.650148,9.82432e-05,0.123547,-0.266609,0.230824,-0.127178,0.0114432,-0.123716,-0.382086,0.0296493,-4.01323e-05,0.757448,-0.778815,0.000237769,0.152369,-0.0143736,0.120224,2.04141,-0.545501,0.194325,-11.772,-0.382386,-0.432647,44.6536,11.1356,-0.575521,0.146884
644,-2863700000.0,0.736156,0.214444,0.0493999,0.000161744,0.122713,0.33235,0.321526,0.219116,0.000147823,0.000175024,0.00134716,0.000441863,0.000524574,0.000281,0.000866488,0.000349503,0.202426,0.243502,0.218112,0.100129,0.202027,0.0338031,0.319909,0.120383,0.344365,0.129577,0.0453766,0.0403895,0.894844,0.85,0.1,23.3842,23.7904,1.0039,1.53776,0.999997,56.7349,2.75089,0.978199,2.72594,0.780391,2.88941,0.921101,0.51791,0.181129,0.206474,0.0407604,0.000156952,0.571479,0.324727,1.02675,0.907052,0.526293,0.444736,0.247428,-39.7649,3.79589e+53,4.69096,5.03432,10.0,0.995562,10,5935.79,0.350361,3.47162,1.05285,2.05798,1.35486,3.74598,1.19986,-1.11825,1.01205,0.33108,0.119129,3.0183,1.02338,32.4872,9.99827,3.26018,0.896124,0.186234,-0.784415,11.1207,1.00193,0.802693,1.13567,0.456288,2.87492,0.0026052,0.0010001,0.37065,0.172314,0.400897,0.0999999,10.001,6.42796,0.263831,0.0769264,0.0825419,1.11593,1.20176,1.90979,150.0,218.666,0.133747,20.2718,5.12445,1.01486,10.0,1.0,46.4589,50.9059,9.99985,1.0,-0.0262515,-0.82668,-0.252626,-0.231731,0.284274,0.292135,0.149105,0.344598,2.85486,0.944933,1.56296,0.502527,1.74276,1.22945,-8.24566,5.35256,-0.146471,0.083418,-0.00360638,-0.370591,-1.96012e-06,0.0266724,48.8633,29.9997,-1.34609,1.11626,0.35063,1.04748,-11.9023,-0.0837592,-0.16017,-0.999567,0.0107697,0.315217,0.0459576,-0.0136106,0.265333,0.0379144,0.123789,-0.53257,0.719835,-0.136163,0.524834,0.119346,-12.5588,0.724181,0.823634,-0.333741,-0.863986,-9.66515,-6.26858e-06,0.27336,0.0747646,0.872898,0.512022,-0.624102,0.000143429,-0.214265,-0.238002,0.210954,-0.0998984,-0.0270801,-0.307812,-0.394146,0.0143009,0.0093021,-0.154222,0.110931,0.000333087,0.39747,-0.286962,0.11004,2.03477,-0.541445,0.219649,-11.8119,-0.355523,-0.432631,44.7074,11.1207,-0.586936,0.122445
645,-2863700000.0,0.738325,0.214867,0.0468075,0.000712347,0.1302,0.337135,0.314106,0.216037,0.000723626,6.43836e-05,0.000250133,0.000221765,9.0921e-05,7.78918e-05,0.000233948,0.000147309,0.194687,0.249703,0.215155,0.105044,0.206882,0.0285294,0.308658,0.125042,0.354513,0.123654,0.0482708,0.0398627,1.13433,0.85,0.1,23.3868,24.2743,1.00765,1.57425,0.999987,56.7307,2.7794,0.970792,2.73624,0.763372,2.8874,0.889356,0.498826,0.186287,0.225355,0.0311596,0.000973879,0.556225,-0.43851,1.02567,0.914688,0.529373,0.500756,0.244518,-38.2783,9.16551e+53,4.46406,5.032,10.0,0.997404,10,5935.92,0.355406,3.42022,1.07212,2.08322,1.37953,3.75981,1.18092,-1.31645,1.01224,0.345092,0.111696,3.01673,1.01609,32.2693,9.99562,3.27932,0.907449,0.188774,-1.36194,11.1141,1.00191,1.67701,1.09847,0.4544,2.8842,0.00258257,0.00100003,0.36566,0.178599,0.402024,0.0999987,10.0007,6.34946,0.265092,0.0752083,0.0819956,1.3054,1.23056,1.87962,150.0,219.106,0.131322,20.2772,5.20323,0.99173,9.99999,1.0,45.876,51.0058,9.99952,1.00001,-0.0244155,-0.671598,-0.242254,-0.665432,0.277631,0.295064,0.148827,0.346659,2.79123,0.923542,1.56229,0.493812,1.78976,1.21697,-9.78954,5.24686,-0.00813281,0.139181,-0.00426959,-0.443679,-0.000580551,0.0311894,49.1736,29.9981,-0.226916,1.11789,0.0903067,1.03827,-11.5798,0.0724828,0.192316,-0.998318,0.321178,0.174253,0.0513864,-0.00982693,0.238969,0.0429483,0.127394,-0.622744,0.792041,-0.138375,0.25174,0.148186,-12.641,0.698723,0.824176,-0.338191,-0.919068,-9.66812,2.46092e-05,0.453518,0.0361914,0.898017,0.443525,-0.400636,0.000115492,-0.251718,-0.244028,0.194212,-0.0874429,-0.214318,-0.235982,-0.464432,0.218454,0.00192793,-0.299203,0.265334,0.000172225,0.384393,-0.421931,0.122444,2.05637,-0.558661,0.221431,-11.8138,-0.368535,-0.449594,44.7297,11.1141,-0.607861,0.115968
646,-2863690000.0,0.708444,0.237158,0.0543982,5.88715e-05,0.126284,0.323714,0.324705,0.222285,0.000224395,0.0002677,0.000128597,0.00083729,0.000563465,0.000115968,0.00042265,0.000393667,0.193521,0.254182,0.219591,0.104884,0.197944,0.0298779,0.313003,0.120992,0.346493,0.134534,0.0442195,0.0407575,0.669139,0.85,0.1,23.3886,23.2537,1.00525,1.58181,0.999949,56.7312,2.77703,0.966232,2.73612,0.760471,2.90842,0.891874,0.515544,0.197962,0.200567,0.037921,8.9286e-05,0.56346,0.254651,1.02079,0.913442,0.530762,0.476843,0.257679,-38.2549,2.99259e+53,3.32702,5.03579,10.0,0.990934,10,5935.69,0.355931,3.41895,1.02902,2.12843,1.34952,3.71834,1.18151,-1.03078,1.01479,0.328319,0.118747,2.99693,1.02845,32.1616,9.99913,3.22676,0.899384,0.191352,-0.399711,11.0651,1.00159,-0.0407039,1.09751,0.443836,2.87499,0.00257402,0.001,0.364639,0.180157,0.400861,0.0999996,10.0011,6.2486,0.263297,0.0789992,0.0865938,1.03323,1.20202,1.91879,150.0,218.692,0.13273,20.274,5.15297,0.99271,9.99999,1.0,46.0657,50.9323,9.99921,1.00004,-0.0262163,-0.412844,-0.205383,-1.06322,0.307773,0.28044,0.145107,0.337394,2.82203,0.936071,1.57427,0.481238,1.38809,1.20699,-11.3267,5.41806,0.366525,0.109327,-0.00730316,-0.459816,-0.000711768,0.0314735,49.2595,29.9999,-0.271171,1.12269,1.7363,1.04213,-12.7968,-0.0707378,-0.483373,-0.981826,0.260632,0.269554,0.0490364,-0.00343104,0.263253,0.0620563,0.115086,-0.557832,0.816034,-0.397683,-0.410857,0.0744546,-12.8992,0.716266,0.832384,-0.367474,-0.933973,-9.67021,0.000131018,0.388262,0.140308,0.930416,0.364469,-0.0396552,0.000136748,-0.412247,-0.233072,0.202713,-0.114673,0.00496998,-0.700746,-0.638355,0.0673559,-0.00819879,-0.153964,0.212062,0.00137324,0.329453,-0.469218,0.122873,2.05887,-0.558043,0.217338,-11.8296,-0.361534,-0.427466,44.8029,11.0651,-0.607662,0.139342
647,-2863690000.0,0.716535,0.230726,0.0527391,4.71277e-05,0.122656,0.333905,0.317379,0.223752,0.000251773,0.000197048,9.48826e-05,0.000434126,0.00053389,8.81612e-05,0.000129655,0.000531231,0.190655,0.258891,0.220028,0.103529,0.196586,0.0303122,0.318954,0.120544,0.338529,0.133012,0.0450729,0.0438883,0.636582,0.85,0.1,23.3817,24.2031,1.01079,1.58377,0.999977,56.7624,2.77093,0.967526,2.73599,0.777101,2.9112,0.894633,0.52787,0.19793,0.200273,0.0342775,8.72873e-05,0.567432,0.463989,1.02101,0.916754,0.529685,0.475475,0.255883,-37.3497,1.61747e+53,3.51598,5.0251,10.0,0.990299,10,5935.85,0.363972,3.42523,1.04037,2.11091,1.33286,3.75522,1.17777,-1.01541,1.01638,0.325537,0.121489,2.99565,1.01596,32.0831,9.99883,3.23489,0.908079,0.198549,-0.196137,11.1314,1.00166,0.730031,1.10356,0.442984,2.87397,0.00256654,0.001,0.360248,0.17849,0.401657,0.0999994,10.0004,6.25615,0.264273,0.0778285,0.0841006,1.044,1.20829,1.89712,150.0,218.67,0.133094,20.2714,5.20276,0.99758,9.99999,1.0,46.2709,50.9376,9.99877,1.00003,-0.0244776,-0.361048,-0.198607,-1.22211,0.29983,0.273878,0.144482,0.339127,2.81624,0.936129,1.57682,0.485492,1.24823,1.20285,-11.1072,5.26874,0.387109,0.0889756,-0.00764717,-0.401726,-0.00115648,0.030467,49.6268,29.9999,-0.100566,1.12733,1.57822,1.04089,-12.9848,0.0594802,-0.378354,-0.994488,0.315701,0.38313,0.0503672,-0.00520808,0.252046,0.0392116,0.116699,-0.539555,0.813805,-0.268454,-0.469178,0.0238669,-12.3092,0.722735,0.83096,-0.371199,-0.882159,-9.66834,0.000317927,0.396412,0.110974,0.92301,0.327354,-0.064025,0.000131438,-0.0713108,-0.268185,0.204423,-0.0949342,-0.132188,-0.664221,-0.618899,-0.0038743,0.00251459,-0.313273,0.352432,0.000721643,0.381839,-0.464763,0.121666,2.06321,-0.560893,0.219401,-11.8314,-0.373812,-0.436363,44.821,11.1314,-0.600495,0.142759
648,-2863690000.0,0.719525,0.227902,0.0525733,0.000118701,0.119888,0.340897,0.316025,0.221072,0.000251924,0.000277407,4.79451e-05,0.000345182,0.000686607,3.8534e-05,6.0289e-05,0.000291204,0.187225,0.258569,0.227164,0.108756,0.190132,0.0281529,0.325251,0.118569,0.343574,0.125987,0.0453377,0.0412813,0.502914,0.85,0.1,23.3802,24.582,1.02202,1.5918,0.999985,56.7443,2.77488,0.977854,2.72591,0.784486,2.90922,0.901503,0.51793,0.198423,0.200168,0.0338681,0.000109767,0.567432,0.805379,1.02049,0.918543,0.529387,0.503321,0.248049,-37.3057,1.0611600000000001e+53,3.36098,5.05462,10.0,0.99325,10,5935.94,0.367957,3.40631,1.049,2.1026,1.35442,3.73609,1.1646,-0.922657,1.01385,0.328275,0.117633,3.00012,1.0192,32.1227,9.99919,3.24571,0.903718,0.19781,-0.621592,10.9678,1.00149,0.597443,1.10349,0.447825,2.87681,0.00256857,0.001,0.363927,0.179083,0.402112,0.0999993,10.0003,6.18505,0.265334,0.0776565,0.0865771,1.34548,1.21078,1.91509,150.0,218.969,0.131729,20.2696,5.16085,0.994002,9.99999,1.0,46.1659,50.9577,9.99918,1.00004,-0.026067,-0.286539,-0.178928,-1.35914,0.301722,0.287138,0.147135,0.343084,2.82988,0.943228,1.57688,0.486193,1.08399,1.20059,-10.8179,5.3296,0.287717,0.0745843,-0.00682032,-0.417776,-0.00116533,0.0298526,49.0362,29.9999,0.118179,1.11596,2.0675,1.03943,-13.1314,0.088048,-0.636348,-0.985779,0.449033,0.180022,0.0504427,-0.0114744,0.230778,0.0381286,0.11912,-0.531547,0.839072,-0.0997959,-0.613507,0.0594911,-11.6419,0.71695,0.826824,-0.348059,-0.901963,-9.66474,0.000242752,0.435099,0.147643,0.913408,0.332261,-0.105741,0.000120947,-0.115981,-0.268933,0.230957,-0.0933676,0.0445776,-0.747041,-0.630819,-0.0605146,-0.0129559,-0.237951,0.120228,0.00290666,0.388763,0.0602359,0.124849,2.06992,-0.575188,0.212452,-11.832,-0.38213,-0.434024,44.8228,10.9678,-0.60717,0.161169
649,-2863690000.0,0.71631,0.234359,0.0493307,0.000210866,0.122854,0.334248,0.318471,0.22285,0.000277841,6.42193e-05,1.90391e-05,0.000285621,0.000542798,1.52862e-05,1.31062e-05,0.000148022,0.188688,0.262738,0.219418,0.104218,0.197302,0.027635,0.322529,0.123008,0.334269,0.129024,0.0487885,0.0423828,0.348668,0.85,0.1,23.3842,24.0932,1.01317,1.60486,0.999994,56.7163,2.7568,0.971367,2.73117,0.79046,2.91572,0.905035,0.511393,0.191118,0.202089,0.0378179,6.12685e-05,0.568914,1.03399,1.02176,0.91446,0.526966,0.531158,0.252084,-37.7925,1.631e+53,3.50947,5.07512,10.0,0.996868,10,5935.64,0.356813,3.42378,1.05818,2.08192,1.34302,3.71297,1.1669,-0.0799793,1.01526,0.332705,0.11674,3.00313,1.02595,32.2937,9.99943,3.26332,0.907903,0.195428,-0.499764,11.0349,1.00157,0.132654,1.11467,0.448731,2.87741,0.0025504,0.001,0.363915,0.178835,0.402571,0.0999998,10.0006,6.22898,0.266379,0.0763801,0.0857699,1.14942,1.20833,1.89938,150.0,218.937,0.132754,20.2788,5.13933,0.998617,10.0,1.0,45.3642,50.9658,9.99958,1.00001,-0.0258573,-0.473829,-0.0736782,-1.35101,0.300499,0.301426,0.144911,0.3394,2.81975,0.956757,1.56846,0.488313,1.25264,1.20647,-10.5797,5.40482,0.563977,0.09955,-0.00907041,-0.422547,-0.00127067,0.0311869,48.9531,30.0,-0.505657,1.10519,1.94208,1.04102,-12.2491,-0.170057,-0.642999,-0.998206,0.441094,0.443212,0.0493565,-0.00654195,0.249044,0.04067,0.117725,-0.506149,0.874229,-0.185676,-0.675036,-0.123595,-12.5001,0.702627,0.819835,-0.329001,-0.917065,-9.66241,0.000268105,0.521624,0.133823,0.92002,0.251787,-0.105546,0.000115539,-0.0883191,-0.242536,0.246974,-0.0848794,-0.0264011,-0.86674,-0.684312,-0.0592025,-0.00892585,0.319039,-0.33776,0.000436355,0.517748,-0.079147,0.133897,2.07387,-0.579559,0.220028,-11.8447,-0.38821,-0.427054,44.8396,11.0349,-0.615001,0.16049
650,-2863700000.0,0.720693,0.231026,0.0482813,0.000248944,0.123516,0.324453,0.336077,0.212982,0.00058539,6.5044e-05,0.000201347,0.000355761,0.000862192,6.06246e-05,6.20984e-05,0.000530565,0.198438,0.260742,0.221249,0.104069,0.186738,0.0287642,0.307865,0.130341,0.335418,0.133602,0.0429652,0.049809,0.0400721,0.85,0.1,23.4294,23.8733,1.02113,1.61239,0.999995,56.7472,2.75361,0.965846,2.74724,0.770805,2.90015,0.884592,0.499847,0.195505,0.201048,0.0365124,0.000985661,0.565949,0.928259,1.02761,0.904953,0.524129,0.479163,0.226561,-36.5658,4.9995e+53,3.51513,5.01297,10.0,0.997421,10,5936.08,0.340375,3.41495,1.03775,2.05481,1.3445,3.7292,1.18495,-1.1037,1.01285,0.338475,0.121926,2.99616,1.02843,32.2475,9.99991,3.25472,0.898249,0.189895,-0.604734,11.1518,1.00183,-0.73485,1.15369,0.440731,2.88303,0.00260245,0.0010001,0.362028,0.179416,0.40144,0.0999995,10.0012,6.13668,0.263115,0.0771056,0.082779,1.88073,1.20076,1.78605,149.998,219.729,0.132004,20.2713,5.15476,0.975295,9.99999,1.0,45.8564,51.1324,9.99995,1.00001,-0.0242802,-0.500528,-0.118889,-1.2464,0.293975,0.296844,0.146845,0.331169,2.82434,0.95224,1.57056,0.492994,0.907208,1.22414,-9.85431,5.347,0.134266,0.108589,-0.00561201,-0.466947,-0.00104083,0.0329655,48.5635,29.9997,0.581573,1.10334,2.06645,1.05831,-12.5449,-0.371276,-0.730206,-0.959125,0.373488,0.538383,0.0490834,-0.0106552,0.20524,0.0520195,0.122738,-0.243434,0.857785,-0.527342,-0.859792,-0.00199888,-11.0859,0.724951,0.803488,-0.302097,-0.865584,-9.65404,0.000211455,0.739746,0.121109,0.842067,0.165731,-0.0113753,7.86929e-05,-0.157685,-0.262183,0.184755,-0.105773,0.216398,-0.571777,-0.707669,-0.0414794,-0.0179907,-0.823812,0.464059,0.00442258,0.250627,0.756907,0.10856,2.05143,-0.571741,0.224624,-11.8426,-0.362494,-0.445138,44.903,11.1518,-0.62198,0.160464
651,-2863690000.0,0.724965,0.227156,0.0478795,0.000219657,0.120474,0.332209,0.337065,0.207818,0.000294858,0.000113403,0.00012706,0.00042458,0.000687243,6.51066e-05,3.75581e-05,0.000464673,0.187214,0.251785,0.216695,0.108745,0.202785,0.0327766,0.313818,0.122804,0.332493,0.139921,0.0440581,0.0469051,0.0960387,0.85,0.1,23.389,23.1401,1.01204,1.5802,0.999998,56.7127,2.7928,0.970877,2.74335,0.784732,2.91925,0.906355,0.495934,0.193156,0.203375,0.0406071,0.000241569,0.56262,1.13082,1.02799,0.907187,0.5198,0.47273,0.242928,-37.5224,3.91102e+53,2.83362,5.00447,10.0,0.996694,10,5936.05,0.359579,3.40443,1.06012,2.06986,1.37303,3.73811,1.18116,0.430188,1.0149,0.337172,0.125706,2.99609,1.00908,32.289,9.99947,3.24844,0.919368,0.19914,-0.379659,11.0785,1.00201,-1.24695,1.12964,0.445118,2.88306,0.00260555,0.00100081,0.368225,0.180911,0.403108,0.0999967,10.0008,6.24321,0.26543,0.077004,0.0844951,1.58772,1.20636,1.73702,149.977,220.102,0.134842,20.2755,5.17451,0.997038,9.99999,1.0,46.1655,51.2124,9.99997,1.00002,-0.0266424,-0.606542,-0.0965641,-1.04749,0.293767,0.306702,0.152271,0.333054,2.82122,0.957256,1.57448,0.495829,0.611348,1.17909,-8.74123,5.46857,-0.329826,0.108203,-0.00224808,-0.500955,-0.00138777,0.0336281,47.17,29.9982,0.158409,1.08831,2.39429,1.05998,-13.0957,-0.360496,-0.56082,-0.754374,0.103344,0.558189,0.0483293,-0.000142643,0.205966,0.0547372,0.113199,-0.474922,0.85122,-0.637025,-0.885202,-0.135297,-11.0186,0.726469,0.816041,-0.299252,-0.695088,-9.65592,8.53785e-05,0.688717,0.274739,0.638572,0.11776,-0.19316,0.000102348,-0.14851,-0.217468,0.203202,-0.0879655,-0.00464033,-0.647519,-0.669606,0.34117,-0.00863552,0.0511088,-0.412761,0.00135847,0.506597,0.62059,0.114839,2.05275,-0.575462,0.217786,-11.8719,-0.357623,-0.480962,44.9695,11.0785,-0.621015,0.172408
652,-2863690000.0,0.719402,0.231478,0.0491205,0.000288891,0.126396,0.344077,0.321082,0.205683,0.000727173,0.00030904,7.32189e-05,0.000217913,0.000319078,0.000103135,1.28163e-05,0.000711164,0.202495,0.254081,0.212519,0.114757,0.185911,0.0302359,0.312401,0.12244,0.352865,0.122745,0.0459305,0.0436189,-0.0206818,0.85,0.1,23.3631,23.4391,1.01523,1.5648,0.999996,56.7468,2.7907,0.976885,2.73108,0.761658,2.93036,0.892484,0.49532,0.191085,0.200069,0.0335778,0.000151576,0.575116,-0.490636,1.03489,0.909238,0.529991,0.423682,0.233962,-37.322,1.9733800000000002e+53,3.13894,5.05425,10.0,0.997629,10,5936.0,0.368315,3.42105,1.10517,2.10952,1.3715,3.75533,1.20019,0.149823,1.01708,0.329163,0.112925,3.01476,1.03375,32.3314,9.99934,3.30244,0.8981,0.186045,0.470594,11.0057,1.00201,0.0505976,1.14019,0.446961,2.88,0.00256695,0.0010007,0.367043,0.177284,0.400319,0.0999999,10.0008,6.25468,0.26368,0.0774714,0.0823445,2.21076,1.20568,1.87254,149.999,220.446,0.130798,20.2736,5.15596,1.01046,10.0,1.0,47.1695,51.2323,9.99861,1.00015,-0.026901,-0.557383,0.0199508,-1.4652,0.277875,0.287753,0.154071,0.33294,2.81382,0.932374,1.5712,0.50468,0.926284,1.2321,-8.6446,5.31236,-0.52211,0.107702,-0.000507295,-0.567304,-0.00167186,0.0391984,46.6983,29.9999,0.111152,1.13516,1.16417,1.0481,-13.259,-0.723783,-0.655112,0.349252,0.525236,0.224602,0.051261,-0.00185406,0.203275,0.0712048,0.121673,-0.35485,0.834832,-0.77622,-0.0805488,0.11141,-11.9543,0.750458,0.814444,-0.319011,-0.744347,-9.65814,0.000187149,0.709469,0.057769,0.607418,0.29609,-0.284923,8.23909e-05,-0.0195191,-0.222965,0.175006,-0.123438,0.202219,-0.399871,-0.665945,-0.222682,-0.0111862,-0.272663,-0.0235917,0.00434709,0.340192,0.708707,0.0991255,2.0295,-0.577883,0.240457,-11.9028,-0.360147,-0.488183,45.0225,11.0057,-0.613212,0.167665
653,-2863700000.0,0.724513,0.225449,0.0500388,8.49888e-05,0.120914,0.338603,0.332684,0.20655,3.98562e-05,0.000391918,0.000112074,0.00018932,0.000174273,3.85704e-05,4.9423e-06,0.000213032,0.200036,0.248184,0.196323,0.103411,0.219167,0.0328791,0.324666,0.115453,0.342266,0.122475,0.0456986,0.049442,-0.00197127,0.85,0.1,23.3865,24.7049,1.01201,1.54396,0.999975,56.7228,2.74331,0.987656,2.72311,0.771877,2.92235,0.9124,0.528318,0.200581,0.217159,0.0326622,0.000770627,0.548827,0.514649,1.02827,0.914964,0.511514,0.4348,0.259782,-34.7193,1.33562e+53,3.12385,5.01151,10.0,0.994642,10,5935.92,0.340976,3.40417,1.02988,2.07017,1.41547,3.73066,1.18036,0.87003,1.01708,0.330218,0.121877,3.01659,1.03903,32.2453,9.99475,3.27448,0.890918,0.186844,0.437043,10.9979,1.0016,-0.920848,1.12233,0.437786,2.88504,0.00260595,0.00100064,0.373168,0.175958,0.403369,0.1,10.0006,6.25534,0.265012,0.0770384,0.0830522,2.04962,1.20204,1.6878,150.0,219.508,0.135192,20.2757,5.17002,1.00492,10.0,1.0,46.9363,51.1063,9.99985,1.00001,-0.0279028,-0.0728594,-0.16098,-1.64357,0.299057,0.304156,0.150946,0.324765,2.80289,0.956077,1.56417,0.479907,0.641134,1.21299,-9.8555,5.49255,-0.361396,0.100747,-0.00189659,-0.595168,-0.00182983,0.0383822,47.8587,29.9986,-0.129612,1.08698,0.634736,1.077,-13.8246,-0.706841,-0.494126,-0.968655,0.275079,0.891273,0.0483666,-0.00274972,0.216599,0.060202,0.114497,-0.0963183,0.786396,-0.519768,-0.315934,0.192615,-12.7214,0.759313,0.814034,-0.331336,-0.714097,-9.6624,1.93803e-05,0.549464,0.244192,0.515715,0.287055,-0.734396,0.000125048,-0.145839,-0.210175,0.214436,-0.117936,0.136417,-0.333636,-0.698825,0.128088,-0.00362296,-0.13302,-0.273242,0.00320783,0.35153,0.940272,0.112953,2.04081,-0.596748,0.194616,-11.9051,-0.358913,-0.497067,45.1203,10.9979,-0.616117,0.16412
