,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
luminaireOFFAlfa,0.4683,0.0115,0.0197,0.4467,0.4629,0.5136,2.9423,0.0376,3.0437
BlindOFFAlfa,0.6746,0.0206,0.0305,0.6333,0.6711,0.7263,2.2062,0.0282,3.5078
daylightAlfa,0.8872,0.0139,0.0207,0.8531,0.8941,0.9154,2.2094,0.0283,3.7659
dayLightAvaPro[1],-4.55991,73.1062,104.451,-125.032,3.79897,164.136,2.04134,0.0261145,9.5829
dayLightAvaPro[2],-0.662129,15.4263,22.6337,-36.8562,3.31394,38.6336,2.15271,0.0275392,11.0806
dayLightAvaPro[3],79.5847,89.9899,127.668,-2.34132,6.59615,309.982,2.01268,0.0257478,20.5369
dayLightAvaPro[4],3.01642,20.4943,29.0876,-26.5357,-7.44591,54.8751,2.01442,0.0257701,17.3944
dayLightAvaPro[5],17.9296,20.1314,28.7174,-21.5982,28.1852,54.3976,2.0349,0.0260321,10.3881
dayLightAvaPro[6],16.2043,8.3476,11.9543,0.614415,14.0948,33.6332,2.05081,0.0262356,8.52175
dayLightAvaPro[7],14.8836,5.81122,8.5007,1.33045,16.2282,26.4943,2.13981,0.0273741,4.45423
dayLightAvaPro[8],-12.6474,8.26895,12.0387,-31.0944,-12.8431,4.74732,2.11962,0.0271158,5.34617
dayLightAvaPro[9],-30.3622,50.1001,71.127,-151.642,-9.79401,51.45,2.01554,0.0257844,17.3141
dayLightAvaPro[10],-1.03277,5.46996,7.84484,-10.995,-3.42129,11.3598,2.05684,0.0263127,8.29872
dayLightAvaPro[11],92.5442,92.1536,130.752,-27.5739,93.2032,315.257,2.01312,0.0257534,27.4886
dayLightAvaPro[12],10.8582,13.8881,19.6911,-17.9747,14.267,39.3922,2.01028,0.0257171,27.2028
dayLightAvaPro[13],-4.56975,4.80493,6.93088,-18.7089,-1.40086,2.08726,2.08067,0.0266176,6.71949
dayLightAvaPro[14],-15.6255,11.4169,16.2397,-45.2144,-5.27232,-2.55669,2.02329,0.0258836,13.4692
dayLightAvaPro[15],-0.830968,13.9129,19.9451,-26.3393,-4.93342,34.9084,2.05512,0.0262907,8.81663
dayLightAvaPro[16],-24.6802,18.7205,26.541,-71.2943,-11.5037,-3.28965,2.01003,0.0257139,24.9447
dayLightAvaPro[17],-16.8535,77.0511,109.338,-209.792,47.0253,80.4124,2.01365,0.0257603,23.0904
dayLightAvaPro[18],30.9742,35.6538,50.6042,-45.3471,36.3525,99.4534,2.01447,0.0257707,22.7392
dayLightAvaPro[19],-22.2364,7.30445,10.3637,-37.4347,-14.5137,-10.5445,2.01306,0.0257527,18.7955
dayLightAvaPro[20],9.28751,20.606,29.208,-21.653,8.79346,56.7016,2.00917,0.0257028,30.6243
dayLightAvaPro[21],15.6797,37.4423,53.0786,-52.4346,9.18529,99.5377,2.00962,0.0257086,27.7078
dayLightAvaPro[22],16.0969,11.3869,16.2704,-0.197983,11.0852,48.5823,2.04167,0.0261187,9.52841
dayLightAvaPro[23],-3.25552,4.94692,7.57516,-18.0338,-1.63336,5.56452,2.34484,0.0299971,4.53481
dayLightAvaPro[24],16.0159,9.05004,12.9512,-3.22143,21.6223,30.5622,2.04796,0.0261991,10.7043
dayLightAvaPro[25],21.9088,22.0774,31.3089,-14.7443,14.4623,74.6021,2.01113,0.025728,22.4895
dayLightAvaPro[26],-0.162352,20.1666,28.6652,-44.2753,1.91171,42.2619,2.02042,0.0258468,19.0618
dayLightAvaPro[27],-4.57924,5.59588,7.9351,-18.3656,-1.18054,2.38095,2.01079,0.0257237,23.3568
dayLightAvaPro[28],20.6685,42.5811,60.7401,-39.9503,0.928338,137.388,2.03478,0.0260305,14.7431
dayLightAvaPro[29],-23.6789,28.3553,40.2099,-93.2271,-3.53693,18.8002,2.01093,0.0257254,21.3597
dayLightAvaPro[30],-17.8661,31.1383,44.2735,-101.475,1.31907,25.686,2.02161,0.025862,16.5985
dayLightAvaPro[31],2.8423,9.77871,13.8738,-17.0377,2.48377,23.2346,2.01293,0.025751,19.4916
dayLightAvaPro[32],7.49028,22.2722,31.8242,-28.2614,-1.04342,59.4347,2.04167,0.0261187,8.22296
dayLightAvaPro[33],5.12713,13.8321,20.7996,-17.4949,2.13532,46.912,2.26119,0.0289269,3.42591
dayLightAvaPro[34],15.0396,32.2351,45.9288,-45.259,5.23139,92.4867,2.03007,0.0259703,16.4565
dayLightAvaPro[35],-121.984,161.874,229.277,-522.466,11.6873,15.0275,2.00616,0.0256644,129.537
dayLightAvaPro[36],79.7987,95.9835,135.984,-19.5963,10.1862,317.652,2.00715,0.0256771,51.3288
dayLightAvaPro[37],-12.4231,28.1748,40.0242,-86.9983,5.48049,18.7811,2.01802,0.0258161,14.1841
dayLightAvaPro[38],15.6325,11.1001,15.7523,3.16467,8.92685,44.3429,2.01388,0.0257632,19.7563
dayLightAvaPro[39],6.32525,8.99904,12.8192,-14.0387,6.089,24.2238,2.02924,0.0259596,10.6086
dayLightAvaPro[40],-19.5729,5.13901,7.57384,-28.5409,-19.9267,-7.21806,2.17207,0.0277868,4.79564
dayLightAvaPro[41],3.61068,5.96802,11.8757,-12.6309,0.345897,26.6357,3.95965,0.050655,3.22994
dayLightAvaPro[42],21.9113,28.2862,40.1006,-23.1023,37.7054,77.4641,2.0098,0.0257109,28.9968
dayLightAvaPro[43],8.13339,7.46367,10.5913,0.757824,2.36879,27.2426,2.01368,0.0257606,25.2103
dayLightAvaPro[44],20.4798,18.9294,26.828,-15.4513,16.8604,63.1164,2.00865,0.0256962,39.4803
dayLightAvaPro[45],46.3642,30.0209,42.5584,8.95508,41.7513,119.168,2.00966,0.0257092,25.7552
dayLightAvaPro[46],-7.50342,31.8843,45.204,-58.5435,-19.8254,69.5837,2.01001,0.0257137,28.8253
dayLightAvaPro[47],2.37324,12.6112,17.9093,-28.3184,12.8681,22.5799,2.01673,0.0257996,15.6134
dayLightAvaPro[48],-12.3074,24.2829,34.4294,-69.8519,-1.38209,29.5265,2.01028,0.0257171,34.8156
dayLightAvaPro[49],-20.7187,13.5149,19.3086,-47.1182,-24.7236,9.33109,2.04117,0.0261122,7.81816
dayLightAvaPro[50],-5.93808,6.70591,9.57829,-16.8648,-7.36965,9.27872,2.04014,0.0260991,8.74342
dayLightAvaPro[51],0.861531,12.0973,17.418,-21.2937,-1.49014,35.1692,2.07309,0.0265206,9.77774
dayLightAvaPro[52],-55.2422,78.571,111.348,-253.601,-0.190442,39.3207,2.00837,0.0256926,56.9891
dayLightAvaPro[53],13.4576,22.2279,31.5517,-26.0639,42.6617,46.5121,2.01488,0.0257759,21.8787
dayLightAvaPro[54],32.393,30.2039,42.942,-0.859788,10.9025,107.632,2.02134,0.0258586,12.4249
dayLightAvaPro[55],-2.46838,18.2949,26.0771,-40.3252,7.16696,35.5605,2.0317,0.0259912,13.8748
dayLightAvaPro[56],-14.9891,20.5393,29.3661,-53.0449,-26.5015,28.0545,2.04419,0.0261508,8.80683
dayLightAvaPro[57],33.0529,33.2868,47.2714,-0.772263,14.2126,123.033,2.01675,0.0257999,17.3691
dayLightAvaPro[58],24.6898,29.2941,41.5949,-36.5467,30.8519,81.9872,2.01614,0.0257921,20.5248
dayLightAvaPro[59],1.56503,6.24279,9.135,-15.6669,6.95989,10.7978,2.14121,0.0273921,6.5632
dayLightAvaPro[60],-26.6549,43.0539,61.0526,-134.052,5.94846,24.4425,2.01087,0.0257246,21.4485
dayLightAvaPro[61],2.4008,14.2003,20.1475,-16.9595,3.41229,36.5277,2.01301,0.025752,28.3896
dayLightAvaPro[62],-2.55048,11.4473,16.2434,-20.3581,-4.02181,23.7576,2.01351,0.0257584,21.3177
dayLightAvaPro[63],-31.5742,23.1341,32.8042,-85.4842,-20.955,6.75368,2.01074,0.0257229,20.7371
dayLightAvaPro[64],11.4822,10.0318,14.231,-5.32558,13.0838,33.4955,2.01241,0.0257443,23.348
dayLightAvaPro[65],-5.64915,22.9801,32.5604,-38.5189,-7.1741,49.1594,2.00759,0.0256826,47.5244
dayLightAvaPro[66],16.1035,14.8724,21.2369,-6.22664,19.2176,45.5724,2.03901,0.0260847,11.8135
dayLightAvaPro[67],18.5537,7.1204,10.1055,5.47224,22.1316,32.3023,2.0142,0.0257673,18.3956
dayLightAvaPro[68],-6.37326,7.0258,10.3559,-17.7388,-10.8367,6.51305,2.17261,0.0277938,4.10368
dayLightAvaPro[69],-10.2938,8.52266,14.2953,-35.7013,-13.7417,12.0575,2.81342,0.0359915,3.06021
dayLightAvaPro[70],-27.0873,21.3952,30.3242,-77.1919,-11.5329,6.76486,2.00884,0.0256987,32.3603
dayLightAvaPro[71],85.0825,75.4075,106.902,1.68793,46.6497,275.653,2.00976,0.0257105,34.9968
dayLightAvaPro[72],16.5506,18.3606,26.2536,-18.2448,24.968,52.0322,2.04459,0.0261561,9.7011
dayLightAvaPro[73],-53.1395,16.8844,24.0344,-93.4172,-36.0891,-28.4885,2.02625,0.0259215,11.516
dayLightAvaPro[74],46.7954,64.9186,91.9881,-28.2441,4.70438,208.128,2.00782,0.0256857,43.1546
dayLightAvaPro[75],-11.9261,2.24133,3.8672,-18.1284,-12.0549,-6.5013,2.97703,0.0380845,3.06275
dayLightAvaPro[76],7.06016,10.2979,14.7331,-3.41999,-2.63869,34.9046,2.04688,0.0261853,9.81805
dayLightAvaPro[77],-7.5248,17.0073,24.1105,-50.5528,6.3733,7.90785,2.00976,0.0257104,23.4947
dayLightAvaPro[78],21.8197,40.8696,57.902,-29.527,18.0129,118.785,2.00718,0.0256775,47.2313
dayLightAvaPro[79],-3.3314,8.15153,11.7697,-15.7602,1.05321,15.7905,2.08474,0.0266696,6.13973
dayLightAvaPro[80],-4.85546,9.39957,13.3598,-28.7963,2.50099,4.79181,2.02014,0.0258432,17.099
dayLightAvaPro[81],0.527261,13.6873,19.4477,-28.5412,5.48291,27.2976,2.01883,0.0258265,16.2889
dayLightAvaPro[82],5.17001,23.9208,33.9003,-34.7875,8.33682,59.781,2.00842,0.0256933,34.4547
dayLightAvaPro[83],30.3966,12.9987,18.6696,7.10053,42.4314,56.0457,2.06287,0.0263899,7.15221
dayLightAvaPro[84],-10.5735,6.01222,8.69107,-24.7036,-11.1869,1.99686,2.08967,0.0267327,7.48492
dayLightAvaPro[85],14.7756,5.5991,8.10348,2.86138,15.9221,24.891,2.09463,0.0267961,6.72747
dayLightAvaPro[86],-11.1624,11.915,17.0623,-33.7177,-3.66363,9.96632,2.05064,0.0262335,12.5619
dayLightAvaPro[87],-0.580918,16.0191,23.3711,-25.9137,-0.70613,32.143,2.12855,0.0272301,7.09053
dayLightAvaPro[88],10.777,12.774,18.1883,-2.66699,1.61933,46.5828,2.02736,0.0259356,17.7289
dayLightAvaPro[89],-24.4737,18.411,26.1556,-52.6478,-26.1418,20.0849,2.01824,0.025819,15.4599
dayLightAvaPro[90],5.70015,17.6601,25.2079,-23.2412,11.9617,45.4526,2.03745,0.0260646,8.41872
dayLightAvaPro[91],17.3785,22.9903,32.5913,-18.9427,16.9914,70.6706,2.00961,0.0257086,27.4607
dayLightAvaPro[92],18.6675,55.8867,79.1764,-57.3884,8.05466,151.871,2.00712,0.0256767,59.3682
dayLightAvaPro[93],55.9176,56.533,80.1452,-28.9625,43.3563,187.942,2.00979,0.0257109,37.6347
dayLightAvaPro[94],15.7502,25.3191,35.9336,-26.2386,10.6436,78.223,2.01422,0.0257674,40.214
dayLightAvaPro[95],-8.02408,10.8788,15.894,-34.893,-1.99314,14.6876,2.13456,0.0273069,5.49232
dayLightAvaPro[96],-56.9229,44.4453,63.1018,-173.899,-24.2129,-10.7555,2.01573,0.0257868,16.0506
dayLightAvaPro[97],-12.5582,13.3244,19.1206,-45.877,-1.8201,9.08445,2.05924,0.0263435,9.21774
dayLightAvaPro[98],16.2686,24.856,35.2139,-12.4184,2.08368,77.7152,2.00708,0.0256762,51.0425
dayLightAvaPro[99],15.7726,14.1667,20.1129,-7.50801,15.6253,50.2373,2.01563,0.0257856,16.5777
dayLightAvaPro[100],-24.1116,39.5506,56.2532,-122.319,-4.49807,40.8168,2.02297,0.0258794,12.2606
daylight_std,9.005912869649999e+307,inf,inf,7.91829e+306,9.15117e+307,1.71397e+308,2000.0,25.5856,
artLights[1],-2.7964,2.82586,4.27539,-9.71004,-3.08011,3.28273,2.28902,0.0292829,3.24648
artLights[2],2.30718,2.33959,3.42306,-1.38992,1.26227,8.3296,2.14067,0.0273852,4.78122
artLights[3],2.78275,2.19633,3.25253,-3.62826,3.54576,6.4356,2.19303,0.028055,3.6923
artLights[4],1.86961,3.20118,4.59706,-4.85376,1.71456,8.33254,2.06225,0.026382,8.59948
artLights[5],-0.60674,1.93167,2.84003,-3.87112,0.492843,4.85581,2.16161,0.0276531,6.83569
artLights[6],3.42592,3.64143,5.20679,-2.4785,2.13407,12.2325,2.04454,0.0261554,9.89738
artLights[7],-1.80307,1.99229,3.27112,-8.62969,-0.288968,2.27544,2.6958,0.0344868,2.20316
artLights[8],-0.709755,1.24714,1.8547,-3.67047,-0.521808,2.3128,2.21166,0.0282933,3.75796
artLights[9],2.93948,2.82599,4.02782,-3.36377,3.07034,8.63722,2.03142,0.0259875,12.2355
artLights[10],1.05718,1.31336,1.97836,-1.50202,0.660723,4.00313,2.26906,0.0290276,3.05
artLights[11],4.48478,2.78059,4.05697,-2.45177,5.19493,9.39106,2.12876,0.0272328,4.28206
artLights[12],-2.86066,2.74896,3.92492,-7.17971,-3.89128,4.12076,2.03857,0.026079,9.78052
artLights[13],6.18203,4.14478,5.92091,-0.43263,5.61799,16.3435,2.04067,0.0261059,8.40561
artLights[14],-7.68133,1.56582,2.28157,-11.5962,-7.45806,-4.31972,2.12316,0.0271611,5.38672
artLights[15],2.13567,2.82908,4.39601,-6.57884,4.94594,6.9378,2.41451,0.0308883,3.75736
artLights[16],4.00216,3.53323,5.14145,-3.68152,4.72448,11.0628,2.11752,0.027089,4.4845
artLights[17],1.07162,3.45467,5.02462,-6.75286,0.847491,8.09085,2.11541,0.027062,5.02816
artLights[18],0.528996,1.1539,1.88085,-2.28943,0.300007,3.51457,2.65688,0.0339889,2.87624
artLights[19],-0.266242,1.60421,2.30954,-2.99595,-1.1966,3.99859,2.07267,0.0265152,6.78198
artLights[20],1.11113,1.55676,2.30018,-2.18833,2.25985,4.37693,2.18312,0.0279282,3.81925
artLights[21],-0.310126,5.54367,7.86808,-11.3839,1.26357,10.4602,2.01439,0.0257696,19.6667
artLights[22],2.15253,3.35085,4.77998,-4.9994,1.75587,9.12777,2.0349,0.026032,9.26373
artLights[23],3.78759,2.27386,3.26708,-1.94094,5.27007,6.86561,2.06438,0.0264092,6.96866
artLights[24],-2.85101,4.6618,6.62558,-10.7282,-4.42768,7.92181,2.01995,0.0258408,16.3579
artLights[25],-4.03583,1.76082,2.80285,-6.78751,-5.09353,2.62231,2.53378,0.0324141,3.2561
artLights[26],-1.53628,1.92927,2.80245,-4.82405,-2.81198,2.54406,2.11003,0.0269931,5.14493
artLights[27],0.13797,2.14967,3.49248,-5.42494,-0.00772562,5.89394,2.63951,0.0337667,4.64675
artLights[28],0.649624,4.51676,6.41912,-10.2867,3.089,6.79458,2.01974,0.0258382,13.4287
artLights[29],5.77914,1.92918,3.01167,1.47343,5.25765,11.0094,2.43708,0.0311771,3.83564
artLights[30],0.525299,3.30065,4.87958,-6.38923,0.348082,8.48405,2.18558,0.0279597,4.06731
artLights[31],2.35737,2.4839,3.60331,-2.76884,1.24845,8.39932,2.10443,0.0269215,5.39495
artLights[32],-1.03169,1.00449,2.11998,-4.62503,-0.997873,1.28835,4.45419,0.0569815,1.77834
artLights[33],3.14038,4.8348,6.9139,-8.50099,5.36238,10.7705,2.04498,0.026161,11.8722
artLights[34],4.71305,2.39212,3.43047,-0.253285,6.4646,9.43821,2.05655,0.026309,9.245
artLights[35],-4.5314,1.55414,2.47022,-9.17716,-3.33299,-2.24273,2.52634,0.032319,2.44048
artLights[36],0.00132738,2.46028,3.57629,-6.02315,0.960576,4.08837,2.11299,0.027031,4.85422
artLights[37],-3.1529,3.35366,4.97094,-10.83,-3.6432,3.75554,2.19705,0.0281064,5.17574
artLights[38],0.135219,2.22075,3.3638,-5.8178,0.273774,5.47211,2.29435,0.0293512,3.40508
artLights[39],0.641055,2.28825,3.26719,-2.8901,-0.279212,6.25526,2.03864,0.02608,10.7925
artLights[40],3.74374,3.93397,5.59805,-1.56421,3.37259,13.82,2.02494,0.0259046,15.7354
artLights[41],2.59171,0.906644,1.39034,1.04943,1.92999,5.0991,2.35163,0.0300839,2.9479
artLights[42],-0.737558,3.3634,4.81565,-10.0849,1.15487,4.23274,2.04999,0.0262252,7.25953
artLights[43],-1.59104,1.94729,2.87718,-6.82905,-1.50672,2.60109,2.18309,0.0279279,5.25257
artLights[44],0.319537,3.29977,4.91655,-7.27066,-0.092907,7.66915,2.22,0.0284,4.06644
artLights[45],0.802584,4.89775,6.95536,-10.4043,1.80964,9.5299,2.01672,0.0257995,20.1523
artLights[46],2.26286,1.56522,2.29353,-0.47935,2.18677,5.75005,2.14714,0.027468,3.98113
artLights[47],3.82045,1.61495,2.46471,0.30015,3.72336,7.13623,2.32924,0.0297975,3.03645
artLights[48],2.25337,2.13504,3.04799,-3.31192,3.76636,4.89786,2.03806,0.0260725,9.69983
artLights[49],1.1252,2.95565,4.31064,-5.58559,1.20693,7.56854,2.12706,0.027211,4.6145
artLights[50],3.13398,0.982158,1.86939,0.180341,2.59595,6.23751,3.62273,0.0463449,1.92026
artLights[51],1.03443,2.19312,3.2734,-4.26958,1.0621,5.57915,2.22779,0.0284996,3.22764
artLights[52],-0.534306,3.58953,5.22641,-8.6934,1.62193,5.52702,2.11998,0.0271205,6.70627
artLights[53],-1.38439,3.3229,4.81691,-7.73972,-0.0375401,5.5708,2.10137,0.0268824,5.88076
artLights[54],2.50609,1.8955,3.93901,-6.49745,4.29344,6.11058,4.31841,0.0552446,2.20643
artLights[55],7.06281,1.10675,2.0322,4.57929,6.44999,10.8713,3.37158,0.0431319,1.63337
artLights[56],5.52013,4.95419,7.05285,-1.94625,5.04423,16.9897,2.02668,0.0259269,11.8707
artLights[57],-0.408455,4.0048,5.6954,-6.64043,1.2485,8.16504,2.02249,0.0258733,14.5686
artLights[58],-1.30955,3.78521,5.38605,-7.97748,-1.40742,6.88747,2.02471,0.0259017,12.4921
artLights[59],0.0743655,2.11119,3.01023,-4.57853,0.158473,3.91395,2.03304,0.0260082,13.2852
artLights[60],-0.733378,2.58045,3.72727,-5.89229,-0.348918,5.42655,2.08637,0.0266905,7.17386
artLights[61],3.0478,3.44248,4.89596,-4.94916,4.95115,8.53787,2.02271,0.0258761,12.1407
artLights[62],0.210894,5.15634,7.33554,-8.62821,5.56668,8.24733,2.02386,0.0258909,15.3248
artLights[63],2.76228,3.41721,4.9176,-1.97201,1.74743,11.161,2.07092,0.0264928,6.7385
artLights[64],-1.34418,2.29972,3.31333,-5.00375,-1.84386,4.06356,2.07578,0.0265551,6.06463
artLights[65],0.503336,3.3736,4.8346,-7.05437,3.21157,6.55979,2.05369,0.0262725,11.5914
artLights[66],1.46831,3.49029,4.99467,-4.5283,2.59876,7.59075,2.04782,0.0261973,11.2329
artLights[67],1.68872,3.18307,4.57546,-5.4952,2.01697,7.87116,2.06622,0.0264327,7.32238
artLights[68],3.60852,2.31957,3.32542,-0.85908,4.46653,8.53686,2.05532,0.0262933,6.93499
artLights[69],0.793908,1.34884,2.23377,-3.36481,1.19998,3.83915,2.74255,0.0350848,3.37239
artLights[70],4.71954,3.00959,4.36127,-2.42629,3.9658,11.7409,2.09995,0.0268642,5.69574
artLights[71],-1.92298,3.46511,4.97542,-6.20836,-4.11913,7.53274,2.0617,0.0263749,7.07581
artLights[72],2.44202,1.80619,2.63064,-1.73038,2.92067,6.52913,2.12129,0.0271372,4.54622
artLights[73],3.31177,3.71477,5.4316,-5.4052,3.18966,9.46533,2.13792,0.02735,5.15301
artLights[74],4.15349,4.67637,6.65246,-2.07187,2.14629,15.445,2.0237,0.0258888,15.5566
artLights[75],1.90555,2.32606,3.42756,-2.55198,1.01341,6.3151,2.17135,0.0277776,6.74362
artLights[76],4.09934,2.95216,4.29736,-2.7158,6.71012,8.62959,2.11897,0.0271075,5.27709
artLights[77],1.62185,3.21053,4.60224,-6.79229,3.20519,7.07542,2.05487,0.0262876,8.73775
artLights[78],0.504214,2.14071,3.10594,-4.06823,0.535257,5.06347,2.10509,0.02693,5.65843
artLights[79],1.79971,4.94071,7.02016,-7.74393,5.73371,11.5212,2.01891,0.0258275,16.2454
artLights[80],1.66091,1.83895,2.93774,-2.9294,0.910387,6.81945,2.55201,0.0326474,2.30099
artLights[81],4.03473,2.0055,2.96787,-0.312722,4.10666,7.81901,2.19001,0.0280163,4.25952
artLights[82],0.150424,2.62254,3.78833,-5.02758,-0.303343,6.18143,2.08666,0.0266942,8.11641
artLights[83],-0.00828337,3.04258,4.47961,-3.676,-1.85518,9.57764,2.16769,0.0277308,5.68065
artLights[84],0.97759,2.20447,3.27776,-3.6414,1.48599,6.60829,2.21079,0.0282822,3.81094
artLights[85],-2.0989,0.978013,1.64514,-4.85822,-1.85436,0.847907,2.82953,0.0361976,2.58049
artLights[86],4.58286,6.109,8.67424,-7.88622,3.52952,17.7253,2.01615,0.0257921,14.7446
artLights[87],1.88089,2.24025,3.51611,-1.67862,0.554727,7.32314,2.4634,0.0315138,2.51417
artLights[88],0.937169,4.25341,6.09341,-5.79915,2.937,8.43946,2.05233,0.026255,9.2626
artLights[89],1.02205,5.8196,8.25361,-8.1915,3.04988,13.757,2.01142,0.0257316,26.3398
artLights[90],3.22029,3.25599,4.64776,-2.56884,2.37525,11.6599,2.03761,0.0260667,9.49071
artLights[91],-0.179205,3.20519,4.64527,-8.23042,1.29842,4.5466,2.10046,0.0268707,6.15001
artLights[92],-3.08641,1.95744,2.81024,-7.23002,-3.45055,1.16163,2.06115,0.0263679,7.8302
artLights[93],2.52858,6.52789,9.32374,-11.3364,3.75788,14.2338,2.04002,0.0260976,9.55223
artLights[94],2.94025,2.18721,3.32869,-2.01839,3.4259,9.28817,2.31615,0.02963,5.48956
artLights[95],-2.50366,5.67546,8.10961,-15.9371,-3.32535,9.60967,2.04173,0.0261194,10.8886
artLights[96],-1.54064,4.13278,6.20442,-12.0475,-0.279726,6.41934,2.25381,0.0288325,4.13009
artLights[97],-4.07457,2.87197,4.105,-10.0203,-4.24289,2.10175,2.04299,0.0261355,13.5272
artLights[98],2.16837,2.37372,3.39671,-1.73426,1.67214,8.05695,2.04766,0.0261953,9.42149
artLights[99],1.14565,1.36355,2.11821,-1.94119,1.09621,5.43449,2.41322,0.0308718,2.56332
artLights[100],0.247045,1.52822,2.25105,-3.0309,0.34278,3.48026,2.16968,0.0277563,4.36582
artLights_std,5.44985,0.19444,0.29838,5.04721,5.42994,5.94735,2.35499,0.03013,3.04628
lightLevel_error,9.99869,0.00095,0.00139,9.99673,9.9998,9.99998,2.15591,0.02758,4.12291
latentLightlevel,0.96322,0.02011,0.03028,0.90072,0.97574,0.99579,2.26723,0.029,5.1263
lightColor_error,9.99992,3e-05,5e-05,9.99983,9.99994,9.99999,3.13211,0.04007,1.79607
lightColor_mu,3476.31575,0.02643,0.99992,3474.68,3476.3,3477.94,1431.57322,18.31382,1.00149
nigaLightAlfa,0.05412,0.01628,0.02362,0.0196,0.05491,0.09241,2.10341,0.02691,8.51617
LightFeel_mu,4.32723,0.04876,0.07428,4.21224,4.32563,4.45113,2.3212,0.02969,2.94882
LightFeel_std,0.98158,0.0434,0.06406,0.89235,0.96612,1.08867,2.17931,0.02788,5.07648
bImage_mu,4.15519,0.04755,0.07324,4.02622,4.18538,4.2453,2.37217,0.03035,3.05246
bImage_std,1.07334,0.03605,0.05419,1.01251,1.05484,1.18297,2.26037,0.02892,3.8184
colorComf_mu,4.13609,0.04644,0.07425,4.04195,4.13083,4.28866,2.55675,0.03271,2.25169
colorComf_std,1.12657,0.00768,0.0271,1.07397,1.12949,1.1666,12.45265,0.1593,1.84354
visualComf[1],0.567685,4.23659,6.0143,-5.85394,-1.55509,11.0915,2.01529,0.0257812,17.3138
visualComf[2],-4.82644,3.67171,5.21389,-13.6207,-1.71877,0.601925,2.01645,0.025796,15.3347
visualComf[3],-3.93476,1.53621,2.21579,-7.35764,-3.51205,-0.676663,2.08045,0.0266147,9.15632
visualComf[4],-2.34519,3.03759,4.31594,-9.92825,-0.383712,1.912,2.0188,0.0258261,14.9263
visualComf[5],0.857663,2.4059,3.41979,-4.1007,0.906251,5.91513,2.02042,0.0258468,16.8565
visualComf[6],-1.25003,1.22587,1.76209,-3.68843,-1.14554,1.72542,2.06619,0.0264323,7.06175
visualComf[7],-2.45161,4.54923,6.44697,-13.5558,-0.27711,4.20687,2.00833,0.0256922,36.1516
visualComf[8],-0.98827,1.33678,1.89894,-3.18257,-0.354658,1.79399,2.01793,0.0258149,13.6138
visualComf[9],-2.22826,2.3569,3.35635,-7.6378,-1.12656,2.66197,2.02793,0.0259429,16.3179
visualComf[10],-2.95896,3.29342,4.68239,-11.2411,-0.767924,1.25876,2.02134,0.0258586,12.2644
visualComf[11],-0.682758,1.22233,1.75105,-2.77326,-1.20729,2.53627,2.0522,0.0262534,11.6868
visualComf[12],-3.45966,2.8449,4.05578,-10.631,-1.86264,0.3725,2.03243,0.0260004,11.5475
visualComf[13],-4.14447,1.95539,2.7874,-8.66676,-3.14958,-0.413522,2.03205,0.0259956,10.1332
visualComf[14],-3.11222,3.94391,5.60149,-12.5654,-0.715383,2.37897,2.01723,0.025806,18.9314
visualComf[15],-3.83269,2.42985,3.46303,-9.28316,-3.08049,0.385062,2.03121,0.0259849,12.0603
visualComf[16],-3.78064,3.87407,5.49513,-12.928,-0.355881,1.62985,2.01197,0.0257387,20.4925
visualComf[17],-0.0477806,1.48112,2.13412,-3.83009,0.64516,2.94742,2.07614,0.0265596,7.64779
visualComf[18],-2.4536,1.66771,2.38583,-6.28669,-2.66256,0.984784,2.04662,0.026182,7.62924
visualComf[19],-3.35994,4.51531,6.40598,-14.3481,-0.936968,2.50973,2.01278,0.0257491,24.5645
visualComf[20],-5.88072,5.16848,7.3257,-18.1304,-3.01041,1.93706,2.00897,0.0257003,26.7469
visualComf[21],-0.997599,2.12103,3.02211,-6.29411,-0.174268,2.54224,2.03014,0.0259712,9.79609
visualComf[22],-5.23927,5.80996,8.23416,-19.643,-1.48066,1.85198,2.0086,0.0256956,28.5543
visualComf[23],-4.8526,2.79142,3.96708,-10.2182,-3.38884,0.593154,2.01973,0.025838,19.0564
visualComf[24],-2.90722,1.76803,2.52745,-7.52132,-2.01845,-0.362656,2.04356,0.0261429,8.16121
visualComf[25],-0.110237,2.2933,3.28214,-4.41237,-0.0674864,5.31347,2.04828,0.0262033,11.426
visualComf[26],-4.21263,2.89202,4.11032,-10.6337,-1.86026,0.649784,2.01998,0.0258412,20.5894
visualComf[27],-5.47663,3.91909,5.56308,-15.3617,-2.4251,-0.753376,2.01493,0.0257766,20.2662
visualComf[28],-3.36875,1.56509,2.25912,-6.93119,-3.21173,0.159341,2.08354,0.0266542,7.38907
visualComf[29],1.48305,2.23238,3.18166,-2.27265,2.4654,5.98154,2.03129,0.0259859,12.7466
visualComf[30],-1.93684,4.88583,6.92207,-13.1694,0.201955,5.91931,2.00722,0.025678,42.3932
visualComf[31],-1.93986,1.3941,1.99447,-4.78406,-1.90391,1.01211,2.04678,0.026184,8.45875
visualComf[32],-3.05447,3.42162,4.85438,-11.3528,-0.405732,1.25047,2.01281,0.0257495,23.64
visualComf[33],-2.722,1.95045,2.77237,-7.75444,-1.41581,-0.345158,2.02038,0.0258463,14.2374
